date,ticker,fmom_1m,fmom_12_2,fmom_12m,fvol_12m,post_pub,years_since_pub,ret,fwd_ret
1959-06-30,BM,-0.019296374999999998,0.01016381113053613,0.007708795619658118,0.038113458595989955,0.0,0.0,-0.019296374999999998,0.006929463414634161
1959-07-31,BM,0.006929463414634161,0.006924940675990674,0.006925317570877631,0.038016609330400505,0.0,0.0,0.006929463414634161,0.00812278048780486
1959-08-31,BM,0.00812278048780486,0.007183666895502868,0.007261926361528034,0.03800704075597249,0.0,0.0,0.00812278048780486,0.0100508536585366
1959-09-30,BM,0.0100508536585366,0.004015269667121493,0.004518234999739418,0.036346684583878096,0.0,0.0,0.0100508536585366,-0.0277171707317073
1959-10-31,BM,-0.0277171707317073,0.004073772505543236,0.0014245272357723583,0.03745574619905198,0.0,0.0,-0.0277171707317073,-0.00408236585365855
1959-11-30,BM,-0.00408236585365855,0.004208088802660755,0.0035172175813008126,0.036272330775702015,0.0,0.0,-0.00408236585365855,-0.0075995609756097605
1959-12-31,BM,-0.0075995609756097605,0.003351646452328162,0.0024390458333333354,0.03640531682315682,0.0,0.0,-0.0075995609756097605,0.034098170731707296
1960-01-31,BM,0.034098170731707296,-0.0052581977272727265,-0.0019785003556910576,0.027266341338889666,0.0,0.0,0.034098170731707296,0.0162213658536586
1960-02-29,BM,0.0162213658536586,-5.608447893569899e-05,0.0013003697154471592,0.026854883953350773,0.0,0.0,0.0162213658536586,-0.0306402926829268
1960-03-31,BM,-0.0306402926829268,-0.0002840375831485534,-0.002813725508130074,0.02771015132162551,0.0,0.0,-0.0306402926829268,-0.012187048780487798
1960-04-30,BM,-0.012187048780487798,0.002168753991130829,0.0009724370934959432,0.02207091643261609,0.0,0.0,-0.012187048780487798,-0.0388849756097561
1960-05-31,BM,-0.0388849756097561,-0.0023727436252771526,-0.005415429623983732,0.021539215415636852,0.0,0.0,-0.0388849756097561,0.0251094390243903
1960-06-30,BM,0.0251094390243903,-0.004153525498891344,-0.0017149451219512074,0.022719794618958948,0.0,0.0,0.0251094390243903,0.0147589024390244
1960-07-31,BM,0.0147589024390244,-0.002500800443458968,-0.0010624918699186875,0.023099848984878775,0.0,0.0,0.0147589024390244,0.015670926829268298
1960-08-31,BM,0.015670926829268298,-0.0018975166297117373,-0.00043347967479673435,0.0234724663679571,0.0,0.0,0.015670926829268298,-0.00359478048780486
1960-09-30,BM,-0.00359478048780486,-0.0013866008869179464,-0.0015706158536585226,0.02324783290869811,0.0,0.0,-0.00359478048780486,-0.0142083658536585
1960-10-31,BM,-0.0142083658536585,0.0008063436807095484,-0.00044488211382112257,0.022168655513613234,0.0,0.0,-0.0142083658536585,-0.045627195121951195
1960-11-30,BM,-0.045627195121951195,-0.00011420177383590178,-0.003906951219512176,0.025744057056461666,0.0,0.0,-0.045627195121951195,-0.0127541219512195
1960-12-31,BM,-0.0127541219512195,-0.0035712594235033047,-0.0043364979674796545,0.025854038104205432,0.0,0.0,-0.0127541219512195,0.0376461951219512
1961-01-31,BM,0.0376461951219512,-0.00783055875831483,-0.004040829268292663,0.026349086357283998,0.0,0.0,0.0376461951219512,0.055025439024390305
1961-02-28,BM,0.055025439024390305,-0.0058828470066518675,-0.000807156504065021,0.031027562079851745,0.0,0.0,0.055025439024390305,0.0181986585365854
1961-03-31,BM,0.0181986585365854,0.0019049467849224144,0.003262756097560996,0.02994273386267983,0.0,0.0,0.0181986585365854,0.009263
1961-04-30,BM,0.009263,0.0046672838137472505,0.005050260162601646,0.029574566514324954,0.0,0.0,0.009263,-0.00319426829268292
1961-05-31,BM,-0.00319426829268292,0.009044372505543258,0.008024485772357743,0.02637615989859218,0.0,0.0,-0.00319426829268292,0.000305219512195136
1961-06-30,BM,0.000305219512195136,0.006471308203991149,0.005957467479674814,0.025882848988648205,0.0,0.0,0.000305219512195136,0.00108654166666666
1961-07-31,BM,0.00108654166666666,0.005157337028824853,0.004818104081978337,0.025760829078571072,0.0,0.0,0.00108654166666666,-0.0156926458333333
1961-08-31,BM,-0.0156926458333333,0.0038314838322247038,0.002204473026761536,0.026147758040447614,0.0,0.0,-0.0156926458333333,-0.030091687500000002
1961-09-30,BM,-0.030091687500000002,0.0027316778917221177,-3.602557588059177e-06,0.027751594918899294,0.0,0.0,-0.030091687500000002,-0.030232770833333297
1961-10-31,BM,-0.030232770833333297,0.0012877395602365266,-0.0013389696392276257,0.02886062129584289,0.0,0.0,-0.030232770833333297,0.00966216666666663
1961-11-30,BM,0.00966216666666663,0.002687232677383608,0.0032684771764905263,0.02534691189205377,0.0,0.0,0.00966216666666663,0.0199090208333333
1961-12-31,BM,0.0199090208333333,0.0047250770971914375,0.0059904057418699265,0.025223370541310155,0.0,0.0,0.0199090208333333,0.109960916666667
1962-01-31,BM,0.109960916666667,0.0031126067073170833,0.012016632537262909,0.03857742611721346,0.0,0.0,0.109960916666667,0.007813416666666661
1962-02-28,BM,0.007813416666666661,0.008106741038433146,0.00808229734078594,0.03612171033284366,0.0,0.0,0.007813416666666661,0.0106181041666667
1962-03-31,BM,0.0106181041666667,0.007162628141167807,0.007450584476626047,0.03599477026378576,0.0,0.0,0.0106181041666667,0.00875035416666663
1962-04-30,BM,0.00875035416666663,0.0072858194290465975,0.007407863990514935,0.035992727801483416,0.0,0.0,0.00875035416666663,0.0065708333333333105
1962-05-31,BM,0.0065708333333333105,0.008371694198078376,0.00822162245934962,0.03584130422968334,0.0,0.0,0.0065708333333333105,0.052319708333333395
1962-06-30,BM,0.052319708333333395,0.008941295454545483,0.012556163194444475,0.03788391695123534,0.0,0.0,0.052319708333333395,-0.021063701754386002
1962-07-31,BM,-0.021063701754386002,0.013598856060606094,0.01071030957602342,0.03901626676315281,0.0,0.0,-0.021063701754386002,0.0302904912280702
1962-08-31,BM,0.0302904912280702,0.013110578249601303,0.014542237664473712,0.038441245815289404,0.0,0.0,0.0302904912280702,-0.00351019298245613
1962-09-30,BM,-0.00351019298245613,0.018599867224880412,0.016757362207602367,0.03634411898646061,0.0,0.0,-0.00351019298245613,-0.0181618421052632
1962-10-31,BM,-0.0181618421052632,0.021029192484051065,0.01776327293494154,0.03507003484440343,0.0,0.0,-0.0181618421052632,-0.028408701754386
1962-11-30,BM,-0.028408701754386,0.018499737141148352,0.01459070056652049,0.03750687394284846,0.0,0.0,-0.028408701754386,-0.0213102280701754
1962-12-31,BM,-0.0213102280701754,0.014107216905901145,0.011155763157894766,0.03883932885984444,0.0,0.0,-0.0213102280701754,0.0646264385964912
1963-01-31,BM,0.0646264385964912,0.0021734764752791057,0.007377889985380114,0.02941677782334891,0.0,0.0,0.0646264385964912,0.0351197192982456
1963-02-28,BM,0.0351197192982456,0.0073382966507177,0.00965341520467836,0.030490085158116412,0.0,0.0,0.0351197192982456,0.00594778947368418
1963-03-31,BM,0.00594778947368418,0.009565716208133963,0.009264222313596483,0.030506454766205997,0.0,0.0,0.00594778947368418,0.000493035087719278
1963-04-30,BM,0.000493035087719278,0.009310937599681015,0.00857611239035087,0.030612043571874293,0.0,0.0,0.000493035087719278,0.0469203859649123
1963-05-31,BM,0.0469203859649123,0.008758410486443375,0.011938575109649118,0.03252783092775377,0.0,0.0,0.0469203859649123,-0.014274
1963-06-30,BM,-0.014274,0.008267562998405092,0.006389099415204669,0.030638004683964864,0.0,0.0,-0.014274,-0.0198549204545455
1963-07-31,BM,-0.0198549204545455,0.008884808612440183,0.006489831190191378,0.03054137456771781,0.0,0.0,-0.0198549204545455,-0.00966669318181823
1963-08-31,BM,-0.00966669318181823,0.004326134823111483,0.003160065822700675,0.029881652896439518,0.0,0.0,-0.00966669318181823,0.0168506136363636
1963-09-30,BM,0.0168506136363636,0.003766452986805838,0.00485679970760232,0.03004608105507961,0.0,0.0,0.0168506136363636,-0.00468685070532915
1963-10-31,BM,-0.00468685070532915,0.006949403508771912,0.005979715657596823,0.02935136509753813,0.0,0.0,-0.00468685070532915,0.00410914772727274
1963-11-30,BM,0.00410914772727274,0.009105935422322534,0.008689536447735052,0.02731857042659973,0.0,0.0,0.00410914772727274,-0.0195283968129572
1963-12-31,BM,-0.0195283968129572,0.011416787767545093,0.008838022385836567,0.027144978610103968,0.0,0.0,-0.0195283968129572,0.0282830101604278
1964-01-31,BM,0.0282830101604278,0.0037663481848679643,0.005809403349497952,0.02186952688565555,0.0,0.0,0.0282830101604278,0.0250352398299079
1964-02-29,BM,0.0250352398299079,0.0031448291723390736,0.00496903006046981,0.020808874217951134,0.0,0.0,0.0250352398299079,0.061592564230949796
1964-03-31,BM,0.061592564230949796,0.004880051931995775,0.009606094623575277,0.026475271390524684,0.0,0.0,0.061592564230949796,0.0267454177631579
1964-04-30,BM,0.0267454177631579,0.010434554581380368,0.01179379317986183,0.026737131469043576,0.0,0.0,0.0267454177631579,-0.006927579166666659
1964-05-31,BM,-0.006927579166666659,0.00860046656303906,0.00730646275223025,0.02475074808891779,0.0,0.0,-0.006927579166666659,0.00596583947899468
1964-06-30,BM,0.00596583947899468,0.009268323002432998,0.008993116042146473,0.023818514851204356,0.0,0.0,0.00596583947899468,-0.00429625925925926
1964-07-31,BM,-0.00429625925925926,0.011615664814573016,0.01028967114175366,0.022491945571609724,0.0,0.0,-0.00429625925925926,-0.0088968148148148
1964-08-31,BM,-0.0088968148148148,0.012103886080260196,0.010353827672337279,0.02243086174565639,0.0,0.0,-0.0088968148148148,-0.00563142814814815
1964-09-30,BM,-0.00563142814814815,0.009763210766516704,0.008480324190294633,0.022775144221472407,0.0,0.0,-0.00563142814814815,0.0164704725890356
1964-10-31,BM,0.0164704725890356,0.009677340089896794,0.01024343446482503,0.022480182019680536,0.0,0.0,0.0164704725890356,-0.0191238767346939
1964-11-30,BM,-0.0191238767346939,0.010801096895511599,0.008307349092994475,0.02400525093035865,0.0,0.0,-0.0191238767346939,-0.0195360853061224
1964-12-31,BM,-0.0195360853061224,0.01083787144808099,0.00830670838523071,0.024006061504612226,0.0,0.0,-0.0195360853061224,-0.00843161265306124
1965-01-31,BM,-0.00843161265306124,0.0064906809511218804,0.005247156484106621,0.0235642050251389,0.0,0.0,-0.00843161265306124,0.0296329027611044
1965-02-28,BM,0.0296329027611044,0.0034482398163065055,0.005630295061706331,0.023949424324234497,0.0,0.0,0.0296329027611044,0.011696412965186101
1965-03-31,BM,0.011696412965186101,0.00054281604632056,0.0014722824562260223,0.01653337552842912,0.0,0.0,0.011696412965186101,0.0296135977237049
1965-04-30,BM,0.0296135977237049,-0.0008252752989496033,0.0017112974529382725,0.016947497237382494,0.0,0.0,0.0296135977237049,0.005081252354788069
1965-05-31,BM,0.005081252354788069,0.0024966498729023564,0.0027120334130595,0.01674434239858387,0.0,0.0,0.005081252354788069,-0.0208166106750392
1965-06-30,BM,-0.0208166106750392,0.0024162328616108464,0.0004801625668900096,0.018008427055114243,0.0,0.0,-0.0208166106750392,0.014774490909090901
1965-07-31,BM,0.014774490909090901,0.0009143827329035789,0.0020693917475858564,0.018386120554822444,0.0,0.0,0.014774490909090901,0.00585834545454546
1965-08-31,BM,0.00585834545454546,0.0030663196168950065,0.003298988436699211,0.018076854380497453,0.0,0.0,0.00585834545454546,0.0144999090909091
1965-09-30,BM,0.0144999090909091,0.004110844489867153,0.004976599873287316,0.01810684207386746,0.0,0.0,0.0144999090909091,0.00809420437710439
1965-10-31,BM,0.00809420437710439,0.003931702353673835,0.004278577522293048,0.017782009688482887,0.0,0.0,0.00809420437710439,0.0007371326599326621
1965-11-30,BM,0.0007371326599326621,0.006406073363837316,0.005933661638511928,0.016265395167364992,0.0,0.0,0.0007371326599326621,0.0356924643097643
1965-12-31,BM,0.0356924643097643,0.00824909317893323,0.010536040773169152,0.01621696497237954,0.0,0.0,0.0356924643097643,0.0389551252525253
1966-01-31,BM,0.0389551252525253,0.01226037290282646,0.0144849355986347,0.01693204794600884,0.0,0.0,0.0389551252525253,0.0301003928571429
1966-02-28,BM,0.0301003928571429,0.013107847674773816,0.014523893106637905,0.01697056303799784,0.0,0.0,0.0301003928571429,-0.005235625000000001
1966-03-31,BM,-0.005235625000000001,0.014780936755860796,0.013112889942872399,0.017905186807716852,0.0,0.0,-0.005235625000000001,0.010148881892230599
1966-04-30,BM,0.010148881892230599,0.011612825599160352,0.011490830290249538,0.01713977807501245,0.0,0.0,0.010148881892230599,-0.057331649122807
1966-05-31,BM,-0.057331649122807,0.012073519193473308,0.006289755167116616,0.02628917632631972,0.0,0.0,-0.057331649122807,0.006254298245614049
1966-06-30,BM,0.006254298245614049,0.008753970243676235,0.00854566424383772,0.02487515260794653,0.0,0.0,0.006254298245614049,-0.0096833188405797
1966-07-31,BM,-0.0096833188405797,0.00797940727426925,0.006507513431365171,0.02531645930257543,0.0,0.0,-0.0096833188405797,-0.0102804492753623
1966-08-31,BM,-0.0102804492753623,0.006566528701985145,0.005162613870539525,0.025778538365089622,0.0,0.0,-0.0102804492753623,0.0033707797101449398
1966-09-30,BM,0.0033707797101449398,0.004313768850505926,0.004235186422142511,0.025611729504282553,0.0,0.0,0.0033707797101449398,-0.0158287654623392
1966-10-31,BM,-0.0158287654623392,0.0038843666080550666,0.0022416056021888784,0.026208162056233456,0.0,0.0,-0.0158287654623392,-0.0547973423913043
1966-11-30,BM,-0.0547973423913043,0.002378375869666716,-0.002386267318747535,0.030968777529115213,0.0,0.0,-0.0547973423913043,0.00751917698412697
1966-12-31,BM,0.00751917698412697,-0.005847970194066793,-0.004734041262550647,0.028812403441183666,0.0,0.0,0.00751917698412697,0.0332250849094567
1967-01-31,BM,0.0332250849094567,-0.008705783673012097,-0.00521154462447303,0.028060189184979798,0.0,0.0,0.0332250849094567,0.0103662816901408
1967-02-28,BM,0.0103662816901408,-0.00842172075916539,-0.00685605388838987,0.026327309021447764,0.0,0.0,0.0103662816901408,0.00438773297318155
1967-03-31,BM,0.00438773297318155,-0.007003365605516223,-0.006054107390624741,0.026526965248766014,0.0,0.0,0.00438773297318155,-0.0209627187975647
1967-04-30,BM,-0.0209627187975647,-0.007527106416338866,-0.008646740781441016,0.026318931306008517,0.0,0.0,-0.0209627187975647,0.033791047222222204
1967-05-31,BM,0.033791047222222204,-0.004220840023135019,-0.0010531827526885824,0.024042287865718142,0.0,0.0,0.033791047222222204,0.0266479448542325
1967-06-30,BM,0.0266479448542325,-0.001717499207079732,0.0006462877980296218,0.025293985009591628,0.0,0.0,0.0266479448542325,0.0482274152542373
1967-07-31,BM,0.0482274152542373,0.0015853429469941044,0.005472182305931039,0.02846917675694295,0.0,0.0,0.0482274152542373,0.0453533234463277
1967-08-31,BM,0.0453533234463277,0.00690423972241225,0.010108330032738538,0.030150935316994674,0.0,0.0,0.0453533234463277,0.0073535484463277
1967-09-30,BM,0.0073535484463277,0.010720834607519774,0.010440227427420436,0.030091889985747668,0.0,0.0,0.0073535484463277,-0.0133460640756303
1967-10-31,BM,-0.0133460640756303,0.012828317690125853,0.010647119209646177,0.02990280360460139,0.0,0.0,-0.0133460640756303,-0.0156861344537815
1967-11-30,BM,-0.0156861344537815,0.01659661571882349,0.013906386537773076,0.023585325001400922,0.0,0.0,-0.0156861344537815,0.0260900668067227
1967-12-31,BM,0.0260900668067227,0.014487041951740902,0.015453960689656052,0.023736908161199992,0.0,0.0,0.0260900668067227,0.104753853531495
1968-01-31,BM,0.104753853531495,0.01383840394240145,0.021414691408159246,0.03494169582283648,0.0,0.0,0.104753853531495,0.0233786878299528
