,fmom_1m,fmom_12_2,fmom_12m,fvol_12m,post_pub,years_since_pub
1934-06-30,0.0052971851398257155,-0.07412876219504662,0.0011542735537713768,-0.013790805408016716,0.0,0.0
1934-07-31,0.004334491719970653,-0.04526140960082685,-0.027902257239547566,-0.013373038930814065,0.0,0.0
1934-08-31,-0.022970933437773344,-0.04335652915278099,-0.02675727074889454,-0.012971554623907458,0.0,0.0
1934-09-30,-0.02228171361941876,-0.04203314958985529,-0.025958590479339547,-0.012582418365027655,0.0,0.0
1934-10-31,-0.02161319375396618,-0.0407626705367091,-0.025175531249131206,-0.012204910906229733,0.0,0.0
1934-11-30,-0.020964387494072118,-0.03895737840444855,-0.023973071345574793,-0.0625726989898079,0.0,0.0
1934-12-31,-0.017397982954039336,-0.0061956034012297795,-0.005244943907441173,-0.05997529476054921,0.0,0.0
1935-01-31,-0.0168759416845624,-0.006008182323058812,-0.005085938552950014,-0.05473035150971066,0.0,0.0
1935-02-28,-0.01633301344749079,-0.005177131025475883,-0.004241404948342292,-0.015772997978166586,0.0,0.0
1935-03-31,-0.01582927399276331,-0.005251634376842238,-0.0044270537229393215,0.03390871891984478,0.0,0.0
1935-04-30,-0.015355716904278428,-0.005121721517416881,-0.004329303738662799,0.032891028646893035,0.0,0.0
1935-05-31,-0.014895525963826458,-0.004876010631364973,-0.004098487687713511,0.03190426935026906,0.0,0.0
1935-06-30,-0.01445131185751402,-0.004911223362104911,-0.004185574568034814,-0.01695208155310344,0.0,0.0
1935-07-31,-0.01401756887795568,-0.004769500118903139,-0.004066409624826066,-0.018250983342992334,0.0,0.0
1935-08-31,-0.013597143669897635,-0.00461757507455498,-0.00998096740187867,-0.017703438010401952,0.0,0.0
1935-09-30,-0.013194682656151502,-0.0031614272388636646,-0.009405860716074596,-0.017172490407691452,0.0,0.0
1935-10-31,-0.012798337484018929,-0.0030716950568007344,-0.009125097036982388,-0.01665736258445942,0.0,0.0
1935-11-30,-0.012414479435886744,-0.0028956545499627165,-0.008822645071247108,-0.016157586222064552,0.0,0.0
1935-12-31,-0.012041383750306108,-0.0027918155747721166,-0.008531939551924139,-0.01567288265400072,0.0,0.0
1936-01-31,-0.011669887202090883,-0.0023772422291155008,-0.008039877415948315,-0.01777088447240256,0.0,0.0
1936-02-29,-0.011319069712581413,-0.0022848853596599433,-0.007780740616741494,-0.007128117563055935,0.0,0.0
1936-03-31,-0.01098094360639372,-0.0022471910515335196,-0.007565956876552794,-0.006914293835972824,0.0,0.0
1936-04-30,-0.010652078522252547,-0.0021814697216863614,-0.007333617745450244,-0.0067067779104783825,0.0,0.0
1936-05-31,-0.0103801539980376,-0.00984737166771617,-0.012615538106874909,-0.006509417146158633,0.0,0.0
1936-06-30,-0.010071069803085891,-0.009388216353803332,-0.012268405362496461,-0.006313962650481083,0.0,0.0
1936-07-31,-0.009713838736201384,-0.00831395719587368,-0.009648701912026235,-0.006124067851588798,0.0,0.0
1936-08-31,-0.0053172462361784105,0.011242016279738627,0.010820325794444155,-0.0200631419864956,0.0,0.0
1936-09-30,-0.00515891032988603,0.01088007546187762,0.010469850128265163,-0.02276291103215112,0.0,0.0
1936-10-31,-0.025642759909843185,0.010642059656217846,0.010254116141732907,-0.02208008092774069,0.0,0.0
1936-11-30,-0.024870533935057778,0.014674745656163248,0.014726397188833213,-0.02140567036523281,0.0,0.0
1936-12-31,-0.02412349028781269,-0.008231455288636964,0.014318064773838552,-0.02076355354880391,0.0,0.0
1937-01-31,-0.023396079040134705,-0.008010388066739203,0.013869322855463604,-0.020138737580967934,0.0,0.0
1937-02-28,-0.02236347060704677,-0.0026953322370291116,0.01578089573143046,-0.019464778678903984,0.0,0.0
1937-03-31,-0.02169394482792022,-0.0027820951539909034,0.014798680468453857,-0.02084883649999515,0.0,0.0
1937-04-30,-0.02104226056968512,-0.0027127531415043166,0.014314785142635025,-0.018747298432148143,0.0,0.0
1937-05-31,-0.020380956325686313,-0.0033068423252765413,0.012446396613469675,-0.0403510710924449,0.0,0.0
1937-06-30,-0.019769595100481863,-0.0031324280326317164,0.011984087790001553,-0.03914040501845777,0.0,0.0
1937-07-31,-0.01917624676891263,-0.0030537387219324087,0.011572245045334105,-0.019464918120971227,0.0,0.0
1937-08-31,-0.01859499037554391,-0.003167703943466716,0.010870726866207119,-0.018880622551182336,0.0,0.0
1937-09-30,-0.01803712388577043,-0.003097816434250695,0.010495333796308905,-0.018314150156900907,0.0,0.0
1937-10-31,-0.017493825432147503,-0.0006894761228129157,0.011122444166076648,-0.0031859168578464245,0.0,0.0
1937-11-30,-0.01696526094978683,-0.0005646853271298196,0.01087072136071111,-0.010702818528991773,0.0,0.0
1937-12-31,-0.016457022671458047,-0.0006383974644512451,0.010385805315090531,0.0233404668269966,0.0,0.0
1938-01-31,-0.013686202366762636,-0.0005979251156070152,0.010035958332382695,0.02264017128440845,0.0,0.0
1938-02-28,0.009548022040337082,-0.0005803352110935674,0.009729784045894507,0.021960956038848182,0.0,0.0
1938-03-31,0.009261372889960102,-0.00054731572909641,0.00944768664525129,0.021302052499458712,0.0,0.0
1938-04-30,0.008983292801995403,-0.0005276309491687729,0.009160082164418526,0.020663021010763245,0.0,0.0
1938-05-31,0.008713691418295982,-0.0005093498688582143,0.008886509967967545,0.020043103162423376,0.0,0.0
1938-06-30,0.008452907981542716,-0.0005358845173473207,0.008702851502396578,0.01944160676837992,0.0,0.0
1938-07-31,0.00819786056406661,-0.00047945038066011614,0.008464172056688266,0.01885854562228229,0.0,0.0
1938-08-31,0.007954516007932238,-0.000265395685572858,0.008374451630215171,0.018293181350536716,0.0,0.0
1938-09-30,0.007712950373735799,-0.0002850581444731704,0.008074963754178783,0.017743831673561226,0.0,0.0
1938-10-31,0.007481368225948501,-0.0002628859913131465,0.007793844524556876,0.01721160066991997,0.0,0.0
1938-11-30,0.007269628665266671,-0.0012518086477359735,0.006079449422155284,0.01669684909506559,0.0,0.0
1938-12-31,0.007050385441086801,-0.0010127743309549643,0.005975844753592388,0.016195614342142083,0.0,0.0
1939-01-31,0.0068331854599402615,-0.0008555176386035829,0.005539331247339505,0.015709783752578657,0.0,0.0
1939-02-28,0.006531961580901368,0.005513576935948051,0.005384035140084056,0.01523712628743279,0.0,0.0
1939-03-31,0.0062086581904671435,0.0038680874116281223,-0.004759642785962607,0.014779827682813045,0.0,0.0
1939-04-30,0.006022847866324193,0.003744024810807484,-0.004580355684447708,0.014336451077196501,0.0,0.0
1939-05-31,0.005841684011310698,0.0036408025319758413,-0.0044511651092759615,0.013906219051555244,0.0,0.0
1939-06-30,-0.07695692714862515,0.0030076218820339583,-0.004543968245579816,0.013486011206256901,0.0,0.0
1939-07-31,-0.09436148450428958,0.003061458156596227,-0.0041903020590933265,0.01308166000695114,0.0,0.0
1939-08-31,-0.09153063193883589,0.0029577286972404058,-0.00407745725099237,0.012689211638601348,0.0,0.0
1939-09-30,-0.088784607063597,0.0028807320523011356,-0.003967516590001528,0.012308558277128746,0.0,0.0
1939-10-31,-0.0861208178868276,0.0027762437526671216,-0.0038653258827664057,0.011939339525416323,0.0,0.0
1939-11-30,-0.08353591086062916,0.0026466570779949293,-0.003785052439966977,0.011581207965969134,0.0,0.0
1939-12-31,-0.08102149944777762,0.0025289059355521875,0.005899338080925132,0.011233211902441297,0.0,0.0
1940-01-31,-0.07880709483965612,0.002545531804322104,0.005727439204155354,0.010895433990560097,0.0,0.0
1940-02-29,-0.07602271796791536,-0.025821880570351164,0.008333916155668194,0.01039971858522677,0.0,0.0
1940-03-31,-0.04873818370964631,-0.02504553454727077,0.008081277580660719,0.010087738452554241,0.0,0.0
1940-04-30,-0.16632503300823034,-0.024342409271125715,0.007698821473397592,0.009786062011239561,0.0,0.0
1940-05-31,0.024007022526979616,-0.023243032965160518,0.007512510712675967,0.009490908018051974,0.0,0.0
1940-06-30,0.022748934752597788,-0.022527035556627214,0.007267113619066092,0.00920619021878063,0.0,0.0
